,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-09
RIVN,964.0,103.69000244140624,99957.1623535156,64.52999877929688,-0.3776642177652384,62206.91882324219
LCID,2628.0,38.04999923706055,99995.39799499512,28.82999992370605,-0.24231273319906554,75765.2397994995
APPS,1639.0,60.9900016784668,99962.61275100708,50.04999923706055,-0.17937370290758237,82031.94874954224
BUR,9469.0,10.5600004196167,99992.64397335052,9.640000343322754,-0.08712121588413146,91281.16325092316
FIGS,3628.0,27.559999465942383,99987.67806243896,21.149999618530277,-0.23258345325199814,76732.19861602785
AMZN,29.0,3334.340087890625,96695.86254882812,3223.7900390625,-0.033155000963942305,93489.9111328125
COST,176.0,567.7000122070312,99915.2021484375,528.8300170898438,-0.06846925186080888,93074.0830078125
AAPL,563.0,177.57000732421875,99971.91412353516,176.27999877929688,-0.007264788487430174,99245.63931274414
NVDA,340.0,294.1099853515625,99997.39501953124,267.04998779296875,-0.09200638844766773,90796.99584960938
ROKU,438.0,228.1999969482422,99951.59866333008,164.9600067138672,-0.27712528957096527,72252.48294067383
Cash,3835.432361030578,1.0,3835.432361030578,1,0.0,3835.432361030578
Total,,,1000262.9,,0.03870365087748384,840712.0138439179
