,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-07
NEE,6426.0,93.36000061035156,599931.3639221191,84.18000030517578,-0.09832905146915694,540940.6819610596
DUK,3813.0,104.9000015258789,399983.7058181762,106.6999969482422,0.017159155349671273,406847.0883636475
Cash,6571.785259704589,1.0,6571.785259704589,1,0.0,6571.785259704589
Total,,,1006486.855,,0.03357521196379687,954359.5555844116
