,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-18
AAPL,281.0,177.57000732421875,49897.17205810547,163.97999572753906,-0.0765332603262564,46078.37879943848
NVDA,340.0,294.1099853515625,99997.39501953124,264.5299987792969,-0.10057457429371985,89940.19958496094
GOOGL,51.0,2897.0400390625,147749.0419921875,2722.510009765625,-0.060244258603120326,138848.01049804688
RBLX,1211.0,103.16000366210938,124926.76443481444,49.619998931884766,-0.5189996396819616,60089.81870651245
MSFT,446.0,336.32000732421875,149998.72326660156,300.42999267578125,-0.10671388518922953,133991.77673339844
CRWD,366.0,204.75,74938.5,208.05999755859372,0.016166044242216016,76149.9591064453
TSLA,47.0,1056.780029296875,49668.661376953125,905.3900146484376,-0.14325593827616534,42553.33068847657
PYPL,397.0,188.5800018310547,74866.26072692871,118.7699966430664,-0.37018774265645493,47151.68866729736
CRM,393.0,254.1300048828125,99873.09191894533,218.8000030517578,-0.1390233390478488,85988.40119934082
NFLX,207.0,602.4400024414062,124705.0805053711,380.6000061035156,-0.36823583334253596,78784.20126342773
Cash,3731.248700561524,1.0,3731.248700561524,1,0.0,3731.248700561524
Total,,,1000351.94,,0.033645840717761555,803307.0139479064
