,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-10
RIVN,1205.0,103.69000244140624,124946.45294189452,81.44000244140625,-0.21458192184509928,98135.20294189453
FIGS,4535.0,27.559999465942383,124984.5975780487,25.5,-0.07474599077870281,115642.5
NVDA,425.0,294.1099853515625,124996.74377441406,274.0,-0.06837573136976005,116450.0
CCL,6212.0,20.1200008392334,124985.44521331789,21.399999618530277,0.06361822693371444,132936.7976303101
TSLA,118.0,1056.780029296875,124700.04345703124,1058.1199951171875,0.0012679704225715405,124858.15942382812
TRMB,1433.0,87.19000244140625,124943.27349853516,78.7699966430664,-0.09657077144823212,112877.40518951416
PRNT,3644.0,34.29999923706055,124989.19721984863,32.36000061035156,-0.056559727984275,117919.8422241211
KTOS,6443.0,19.39999961853028,124994.19754219058,18.209999084472656,-0.06134023492046725,117327.02410125732
Cash,460.0487747192383,1.0,460.0487747192383,1,0.0,460.0487747192383
Total,,,1000000.0,,0.004788369813710336,936606.9802856445
