,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-17
RCL,1300.0,76.9000015258789,99970.00198364258,74.95999908447266,-0.02522759951771114,97447.99880981445
CCL,4970.0,20.1200008392334,99996.40417099,19.149999618530277,-0.04821079424667074,95175.49810409547
TSLA,94.0,1056.780029296875,99337.32275390624,871.5999755859375,-0.17523046289410515,81930.39770507812
TTD,1091.0,91.63999938964844,99979.23933410645,65.41000366210938,-0.2862286763666432,71362.31399536133
UAL,2284.0,43.77999877929688,99993.51721191408,41.41999816894531,-0.05390590854624666,94603.2758178711
LUV,2334.0,42.84000015258789,99988.56035614014,42.77999877929688,-0.0014005922753803635,99848.51715087892
ALK,1919.0,52.09999847412109,99979.89707183836,54.31999969482422,0.04261038936125572,104240.07941436768
CZR,1069.0,93.52999877929688,99983.56869506836,79.58999633789062,-0.1490431158274741,85081.70608520508
PENN,1928.0,51.84999847412109,99966.79705810544,44.90999984741211,-0.13384761486874108,86586.47970581055
ABNB,600.0,166.49000549316406,99894.00329589844,157.5500030517578,-0.053696931626164957,94530.00183105469
Cash,910.6880683898926,1.0,910.6880683898926,1,0.0,910.6880683898926
Total,,,1000000.0,,0.009735204294249344,911716.9566879272
