,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-20
PDD,1715.0,58.29999923706055,99984.49869155884,66.12000274658203,0.13413385269052314,113395.80471038818
HUYA,14409.0,6.940000057220459,99998.4608244896,6.989999771118164,0.007204569666492189,100718.90670204163
BILI,2155.0,46.400001525878906,99992.00328826904,39.33000183105469,-0.1523706780673495,84756.15394592285
IQ,21929.0,4.559999942779541,99996.23874521255,4.739999771118164,0.039473647060816575,103943.45498085022
JD,1427.0,70.06999969482422,99989.88956451416,77.0,0.09890110368714145,109879.0
BIDU,672.0,148.7899932861328,99986.87548828124,162.02999877929688,0.0889845156972533,108884.1591796875
BABA,841.0,118.79000091552734,99902.3907699585,131.02999877929688,0.1030389575674262,110196.22897338867
DIDI,20080.0,4.980000019073486,99998.4003829956,5.360000133514404,0.07630524357138779,107628.80268096924
VZIO,5146.0,19.43000030517578,99986.78157043456,16.010000228881836,-0.17601647053926806,82387.46117782593
NIO,3156.0,31.68000030517578,99982.08096313477,29.1299991607666,-0.08049245959106155,91934.2773513794
Cash,182.37971115112305,1.0,182.37971115112305,1,0.0,182.37971115112305
Total,,,1000000.0,,0.02356068310084325,1013906.6294136047
