,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-21
RIVN,1205.0,103.69000244140624,124946.45294189452,64.51000213623047,-0.37785706801690777,77734.55257415771
FIGS,4535.0,27.559999465942383,124984.5975780487,20.959999084472656,-0.2394775221104688,95053.5958480835
NVDA,425.0,294.1099853515625,124996.74377441406,233.7400054931641,-0.20526327858687132,99339.50233459474
CCL,6212.0,20.1200008392334,124985.44521331789,19.989999771118164,-0.0064612854221028915,124177.87857818604
TSLA,118.0,1056.780029296875,124700.04345703124,943.9000244140624,-0.10681504357904725,111380.20288085936
TRMB,1433.0,87.19000244140625,124943.27349853516,70.62000274658203,-0.1900447210786541,101198.46393585205
PRNT,3644.0,34.29999923706055,124989.19721984863,29.979999542236328,-0.12594751577010344,109247.11833190918
KTOS,6443.0,19.39999961853028,124994.19754219058,16.969999313354492,-0.1252577501524652,109337.705575943
Cash,460.0487747192383,1.0,460.0487747192383,1,0.0,460.0487747192383
Total,,,1000000.0,,-0.023255913930614103,827929.0688343048
