,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-08
APPS,4099.0,60.9900016784668,249998.0168800354,35.88999938964844,-0.4115429020832475,147113.10749816895
BUR,4734.0,10.5600004196167,49991.041986465454,8.6899995803833,-0.17708340576953074,41138.458013534546
RAPT,4083.0,36.72999954223633,149968.58813095093,19.309999465942383,-0.47427172048457145,78842.72781944275
CVNA,647.0,231.7899932861328,149968.12565612793,105.1999969482422,-0.5461409034238237,68064.39802551271
CURV,8097.0,9.880000114440918,79998.36092662811,7.539999961853027,-0.23684211796391308,61051.37969112396
FSLY,1974.0,35.45000076293945,69978.30150604248,14.979999542236328,-0.5774330262385525,29570.51909637451
AYX,826.0,60.5,49973.0,60.97999954223633,0.007933876731178957,50369.47962188721
CRCT,2263.0,22.09000015258789,49989.6703453064,13.9399995803833,-0.3689452474381174,31546.21905040741
W,789.0,189.97000122070312,149886.33096313477,130.22000122070312,-0.3145233437703867,102743.58096313477
Cash,248.56360530853271,1.0,248.56360530853271,1,0.0,248.56360530853271
Total,,,1000000.0,,0.009596822919038184,610688.4333848953
