,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-03
AMZN,29.0,3334.340087890625,96695.86254882812,3408.090087890625,0.02211831968425737,98834.61254882812
AAPL,619.0,177.57000732421875,109915.8345336914,182.00999450683597,0.025004150472947906,112664.18659973146
NVDA,680.0,294.1099853515625,199994.7900390625,301.2099914550781,0.02414064961116047,204822.79418945312
HD,120.0,415.010009765625,49801.201171875,408.6400146484375,-0.015349015607563077,49036.8017578125
MSFT,356.0,336.32000732421875,119729.92260742188,334.75,-0.004668194844278828,119171.0
GOOG,41.0,2893.590087890625,118637.19360351562,2901.489990234375,0.002730138721725117,118961.08959960938
SOFI,3162.0,15.8100004196167,49991.221326828,15.68000030517578,-0.008222650916543839,49580.16096496581
CRWD,244.0,204.75,49959.0,198.3300018310547,-0.03135530241243134,48392.520446777344
CAT,241.0,206.7400054931641,49824.34132385255,207.0,0.0012575916606738513,49887.0
TSLA,141.0,1056.780029296875,149005.98413085938,1199.780029296875,0.13531671306766135,169168.98413085938
Cash,6444.648714065552,1.0,6444.648714065552,1,0.0,6444.648714065552
Total,,,1000000.0,,0.02696379895210277,1026963.7989521027
