,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-18
MTTR,4844.0,20.63999938964844,99980.15704345705,12.890000343322754,-0.3754844610224425,62439.16166305542
ATVI,1503.0,66.52999877929688,99994.5881652832,82.30999755859375,0.23718621777890925,123711.9263305664
AMD,694.0,143.89999389648438,99866.59576416016,131.92999267578125,-0.08318277782078187,91559.41491699219
OLPX,3432.0,29.1299991607666,99974.15711975098,20.84000015258789,-0.2845863112603175,71522.88052368164
SQ,619.0,161.50999450683594,99974.68659973145,130.0,-0.19509625149236365,80470.0
NOVA,3581.0,27.920000076293945,99981.52027320862,22.489999771118164,-0.19448425108659784,80536.68918037415
DE,291.0,342.8900146484375,99780.99426269533,383.9100036621094,0.11963016495458256,111717.81106567383
FDX,386.0,258.6400146484375,99835.04565429688,253.3300018310547,-0.020530515452531817,97785.38070678711
PDD,1715.0,58.29999923706055,99984.49869155884,61.52999877929688,0.055403080351724476,105523.94790649416
AMGN,444.0,224.97000122070312,99886.6805419922,233.8300018310547,0.03938303134763088,103820.52081298828
Cash,1046.6258838653564,1.0,1046.6258838653564,1,0.0,1046.6258838653564
Total,,,1000305.55,,0.009078039804961247,930134.3589904786
