,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-29
AMZN,29.0,3334.340087890625,96695.86254882812,3386.300048828125,0.01558328171928336,98202.70141601562
AAPL,563.0,177.57000732421875,99971.91412353516,178.9600067138672,0.007827895096667259,100754.48377990723
NVDA,340.0,294.1099853515625,99997.39501953124,286.5599975585937,-0.02567062721091884,97430.39916992186
RBLX,969.0,103.16000366210938,99962.04354858398,50.91999816894531,-0.5063978638879381,49341.47822570801
U,699.0,142.99000549316406,99950.01383972168,103.91999816894533,-0.27323593134686996,72640.07872009279
MSFT,297.0,336.32000732421875,99887.04217529295,315.4100036621094,-0.062172940077132255,93676.77108764648
FSLY,2820.0,35.45000076293945,99969.00215148926,18.450000762939453,-0.47954864976398914,52029.00215148926
FB,297.0,336.3500061035156,99895.95181274414,229.8600006103516,-0.3166047378051495,68268.42018127443
IMMR,17513.0,5.710000038146973,99999.23066806792,5.420000076293945,-0.050788084048268844,94920.46133613586
MTTR,4844.0,20.63999938964844,99980.15704345705,9.359999656677246,-0.5465116311305921,45339.83833694458
Cash,4012.9870687484736,1.0,4012.9870687484736,1,0.0,4012.9870687484736
Total,,,1000321.6,,-0.22338337852611545,776616.6214738846
