,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-24
COST,176.0,567.7000122070312,99915.2021484375,488.8999938964844,-0.13880573650896766,86046.39892578125
NVDA,340.0,294.1099853515625,99997.39501953124,233.72000122070312,-0.20533129488504975,79464.80041503906
GOOGL,34.0,2897.0400390625,98499.361328125,2616.080078125,-0.0969817320952252,88946.72265625
HD,240.0,415.010009765625,99602.40234375,363.80999755859375,-0.12337054770304512,87314.3994140625
BX,772.0,129.38999938964844,99889.0795288086,109.38999938964844,-0.15457145138220052,84449.0795288086
CVS,969.0,103.16000366210938,99962.04354858398,103.51000213623048,0.0033927729904652537,100301.19207000734
GS,261.0,382.5499877929688,99845.54681396486,343.3900146484375,-0.10236563689481593,89624.79382324219
MRNA,393.0,253.97999572753903,99814.13832092284,157.3000030517578,-0.38065987204557705,61818.90119934082
PFE,1693.0,59.04999923706055,99971.6487083435,51.540000915527344,-0.1271803288495189,87257.2215499878
WFC,2084.0,47.97999954223633,99990.31904602052,53.31999969482422,0.11129637773104051,111118.87936401367
Cash,3045.8131935119627,1.0,3045.8131935119627,1,0.0,3045.8131935119627
Total,,,1000532.95,,0.003002934508698152,879388.2021400451
