,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-28
AMZN,29.0,3334.340087890625,96695.86254882812,2879.56005859375,-0.13639281456276964,83507.24169921875
AAPL,563.0,177.57000732421875,99971.91412353516,170.3300018310547,-0.04077268229169351,95895.79103088379
NVDA,340.0,294.1099853515625,99997.39501953124,228.3999938964844,-0.22341979098918396,77655.9979248047
RBLX,969.0,103.16000366210938,99962.04354858398,58.18000030517578,-0.43602173090514085,56376.42029571533
U,699.0,142.99000549316406,99950.01383972168,94.91999816894533,-0.33617739336695684,66349.07872009279
MSFT,297.0,336.32000732421875,99887.04217529295,308.260009765625,-0.08343243621407082,91553.22290039062
FSLY,2820.0,35.45000076293945,99969.00215148926,25.049999237060547,-0.29337098172227394,70640.99784851074
FB,297.0,336.3500061035156,99895.95181274414,301.7099914550781,-0.10298800065363056,89607.8674621582
IMMR,17513.0,5.710000038146973,99999.23066806792,4.889999866485596,-0.1436077348832182,85638.56766176224
MTTR,4844.0,20.63999938964844,99980.15704345705,8.510000228881836,-0.5876937751679465,41222.44110870361
Cash,3691.387068748474,1.0,3691.387068748474,1,0.0,3691.387068748474
Total,,,1000000.0,,0.029111679363425402,762139.0137209892
