,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-11
DKNG,3640.0,27.46999931335449,99990.79750061034,26.940000534057617,-0.019293731071890252,98061.60194396973
TSP,2789.0,35.849998474121094,99985.64574432372,27.780000686645508,-0.22510455037539379,77478.42191505432
PD,2877.0,34.75,99975.75,33.2400016784668,-0.043453189108869195,95631.48482894897
FATE,1709.0,58.5099983215332,99993.58713150024,47.540000915527344,-0.1874892791095606,81245.86156463623
SI,674.0,148.1999969482422,99886.79794311523,129.0800018310547,-0.12901481451355912,86999.92123413086
NRIX,3454.0,28.950000762939453,99993.30263519289,24.56999969482422,-0.15129536969554513,84864.77894592285
TDOC,1089.0,91.81999969482422,99991.97966766356,86.31999969482422,-0.0598998041633626,94002.47966766357
EXAS,1284.0,77.83000183105469,99933.72235107422,79.37999725341797,0.01991514051005483,101923.91647338867
BEAM,1254.0,79.69000244140625,99931.26306152344,75.68000030517578,-0.050320015226237524,94902.72038269043
U,699.0,142.99000549316406,99950.01383972168,129.7100067138672,-0.09287361542154604,90667.29469299316
Cash,367.1401252746582,1.0,367.1401252746582,1,0.0,367.1401252746582
Total,,,1000000.0,,0.044878344486910526,906145.6217746735
