,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-09
AMZN,29.0,3334.340087890625,96695.86254882812,2785.580078125,-0.1645782959448454,80781.822265625
AAPL,563.0,177.57000732421875,99971.91412353516,162.9499969482422,-0.0823337825812126,91740.84828186035
NVDA,340.0,294.1099853515625,99997.39501953124,230.13999938964844,-0.2175036181972806,78247.59979248047
RBLX,969.0,103.16000366210938,99962.04354858398,44.380001068115234,-0.5697944989079524,43004.22103500366
U,699.0,142.99000549316406,99950.01383972168,87.87000274658203,-0.38548150660234193,61421.13191986084
MSFT,297.0,336.32000732421875,99887.04217529295,288.5,-0.14218603200171598,85684.5
FSLY,2820.0,35.45000076293945,99969.00215148926,15.609999656677246,-0.5596615142249466,44020.199031829834
FB,297.0,336.3500061035156,99895.95181274414,198.5,-0.4098409502067637,58954.5
IMMR,17513.0,5.710000038146973,99999.23066806792,5.25,-0.08056042645776451,91943.25
MTTR,4844.0,20.63999938964844,99980.15704345705,7.289999961853027,-0.646802316985088,35312.759815216064
Cash,4012.9870687484736,1.0,4012.9870687484736,1,0.0,4012.9870687484736
Total,,,1000321.6,,0.043367441616724456,675123.8192106247
