,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-26
INTC,1941.0,51.5,99961.5,51.68999862670898,0.003689293722504372,100330.28733444212
AMGN,444.0,224.97000122070312,99886.6805419922,222.5399932861328,-0.010801475402875682,98807.75701904297
KO,1688.0,59.209999084472656,99946.47845458984,59.59999847412109,0.006586715008930044,100604.79742431639
DOW,1763.0,56.720001220703125,99997.3621520996,57.220001220703125,0.008815232532426442,100878.86215209961
IBM,748.0,133.66000366210938,99977.6827392578,134.25999450683594,0.004488933325509592,100426.47589111328
VZ,1924.0,51.959999084472656,99971.0382385254,51.02000045776367,-0.01809081299598969,98162.4808807373
CVX,852.0,117.3499984741211,99982.19869995116,132.69000244140625,0.13072010367914966,113051.88208007812
WBA,1917.0,52.15999984741211,99990.719707489,49.7599983215332,-0.046012299327067074,95389.91678237915
MRK,1304.0,76.63999938964844,99938.55920410156,79.13999938964844,0.03262004201343549,103198.55920410156
MMM,562.0,177.6300048828125,99828.06274414062,169.3000030517578,-0.04689524068048201,95146.60171508789
Cash,1751.077517852783,1.0,1751.077517852783,1,0.0,1751.077517852783
Total,,,1001231.36,,-0.010074505610717321,1007748.6980012512
