,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-18
AMZN,29.0,3334.340087890625,96695.86254882812,3225.010009765625,-0.032789120258625015,93525.29028320312
AZTA,969.0,103.11000061035156,99913.59059143066,87.30000305175781,-0.15333136907193978,84593.70295715332
QRVO,639.0,156.38999938964844,99933.20960998537,130.8699951171875,-0.16318181707308166,83625.92687988281
DFS,865.0,115.55999755859376,99959.3978881836,115.83999633789062,0.0024229732192138087,100201.59683227539
THS,2467.0,40.52999877929688,99987.5069885254,33.310001373291016,-0.17813959100570986,82175.77338790894
BBWI,1432.0,69.79000091552734,99939.28131103516,50.38999938964844,-0.27797680572264705,72158.47912597656
IGT,3459.0,28.90999984741211,99999.68947219849,25.75,-0.10930473414357278,89069.25
FIVN,728.0,137.32000732421875,99968.96533203124,103.9800033569336,-0.24279057813161842,75697.44244384766
ADSK,355.0,281.19000244140625,99822.45086669922,213.3000030517578,-0.24143816921014183,75721.50108337402
MARA,3043.0,32.86000061035156,99992.9818572998,27.920000076293945,-0.1503347669598465,84960.56023216248
Cash,5197.763533782959,1.0,5197.763533782959,1,0.0,5197.763533782959
Total,,,1001410.7,,0.02602114824776325,846927.2867595672
