,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-07
AAPL,281.0,177.57000732421875,49897.17205810547,171.66000366210938,-0.03328266834679183,48236.461029052734
NVDA,340.0,294.1099853515625,99997.39501953124,247.27999877929688,-0.15922610215456523,84075.19958496094
GOOGL,51.0,2897.0400390625,147749.0419921875,2784.02001953125,-0.03901223939170129,141985.02099609375
RBLX,1211.0,103.16000366210938,124926.76443481444,63.060001373291016,-0.38871656519286324,76365.66166305542
MSFT,446.0,336.32000732421875,149998.72326660156,300.95001220703125,-0.1051676806223727,134223.70544433594
CRWD,366.0,204.75,74938.5,178.83999633789062,-0.12654458443032657,65455.43865966797
TSLA,47.0,1056.780029296875,49668.661376953125,907.3400268554688,-0.14141069881954116,42644.98126220703
PYPL,397.0,188.5800018310547,74866.26072692871,121.41000366210938,-0.3561883419065912,48199.77145385742
CRM,393.0,254.1300048828125,99873.09191894533,216.97000122070312,-0.1462243849530679,85269.21047973633
NFLX,207.0,602.4400024414062,124705.0805053711,402.1000061035156,-0.3325476321725097,83234.70126342773
Cash,3441.128700561524,1.0,3441.128700561524,1,0.0,3441.128700561524
Total,,,1000061.82,,-0.012873705245094014,813131.2805369567
