,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-14
AMZN,29.0,3334.340087890625,96695.86254882812,3242.760009765625,-0.02746572806343084,94040.04028320312
AAPL,619.0,177.57000732421875,109915.8345336914,173.07000732421875,-0.025342117555830268,107130.3345336914
NVDA,680.0,294.1099853515625,199994.7900390625,269.4200134277344,-0.08394809137239978,183205.60913085938
HD,120.0,415.010009765625,49801.201171875,372.0,-0.10363607805487562,44640.0
MSFT,356.0,336.32000732421875,119729.92260742188,310.20001220703125,-0.07766411319088529,110431.20434570312
GOOG,41.0,2893.590087890625,118637.19360351562,2795.72998046875,-0.03381961661792021,114624.92919921875
SOFI,3162.0,15.8100004196167,49991.221326828,13.199999809265137,-0.16508542321815067,41738.39939689636
CRWD,244.0,204.75,49959.0,176.6999969482422,-0.13699635190113701,43114.799255371094
CAT,241.0,206.7400054931641,49824.34132385255,228.94000244140625,0.10738123419937784,55174.540588378906
TSLA,141.0,1056.780029296875,149005.98413085938,1049.6099853515625,-0.006784802651960686,147995.0079345703
Cash,6444.648714065552,1.0,6444.648714065552,1,0.0,6444.648714065552
Total,,,1000000.0,,0.008546679144956881,948539.513381958
