,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-14
RIVN,1205.0,103.69000244140624,124946.45294189452,79.94999694824219,-0.22895173048702733,96339.74632263184
FIGS,4535.0,27.559999465942383,124984.5975780487,23.280000686645508,-0.15529749137281146,105574.80311393738
NVDA,425.0,294.1099853515625,124996.74377441406,269.4200134277344,-0.08394809137239978,114503.50570678711
CCL,6212.0,20.1200008392334,124985.44521331789,22.950000762939453,0.1406560539593833,142565.40473937988
TSLA,118.0,1056.780029296875,124700.04345703124,1049.6099853515625,-0.006784802651960575,123853.97827148438
TRMB,1433.0,87.19000244140625,124943.27349853516,75.91999816894531,-0.12925798780696962,108793.35737609863
PRNT,3644.0,34.29999923706055,124989.19721984863,32.06999969482422,-0.06501456535972316,116863.07888793945
KTOS,6443.0,19.39999961853028,124994.19754219058,16.8700008392334,-0.13041231077552717,108693.41540718079
Cash,460.0487747192383,1.0,460.0487747192383,1,0.0,460.0487747192383
Total,,,1000000.0,,-0.0027141756915205484,917647.3386001587
