,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-03
NVDA,340.0,294.1099853515625,99997.39501953124,239.47999572753903,-0.18574680338962934,81423.19854736327
COIN,396.0,252.3699951171875,99938.51806640624,181.30999755859372,-0.28157070544617313,71798.75903320311
TWLO,379.0,263.3399963378906,99805.85861206056,180.2100067138672,-0.31567551750612033,68299.59254455566
MSFT,297.0,336.32000732421875,99887.04217529295,301.25,-0.10427570932588193,89471.25
TSLA,94.0,1056.780029296875,99337.32275390624,891.1400146484375,-0.15674029604689388,83767.16137695312
MRNA,393.0,253.97999572753903,99814.13832092284,163.9499969482422,-0.3544767316079409,64432.34880065918
AVGO,150.0,665.4099731445312,99811.49597167967,580.8499755859375,-0.12707954640202945,87127.49633789062
XOM,1634.0,61.18999862670898,99984.45775604248,79.68000030517578,0.30217359198298865,130197.12049865723
BZH,4306.0,23.21999931335449,99985.31704330444,18.11000061035156,-0.22006885676624566,77981.66262817381
FOA,25188.0,3.9700000286102295,99996.36072063446,3.390000104904175,-0.14609569761365826,85387.32264232635
Cash,1442.093560218811,1.0,1442.093560218811,1,0.0,1442.093560218811
Total,,,1000000.0,,-0.03759964614367162,841328.0059700012
