,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-08
AMZN,29.0,3334.340087890625,96695.86254882812,3228.27001953125,-0.03181141262242304,93619.83056640625
HD,240.0,415.010009765625,99602.40234375,361.4400024414063,-0.1290812415692626,86745.60058593751
PFE,1693.0,59.04999923706055,99971.6487083435,51.70000076293945,-0.12447076323598216,87528.1012916565
PYPL,530.0,188.5800018310547,99947.40097045898,120.26000213623048,-0.36228655759602135,63737.801132202156
NKE,599.0,166.6699981689453,99835.32890319824,143.52999877929688,-0.1388372211187795,85974.46926879883
LUV,2334.0,42.84000015258789,99988.56035614014,46.06999969482422,0.07539681444284985,107527.37928771973
SNAP,2126.0,47.02999877929688,99985.77740478516,37.560001373291016,-0.20136078358085474,79852.5629196167
HUT,12738.0,7.849999904632568,99993.29878520966,7.349999904632568,-0.06369426828972724,93624.29878520966
UBER,2384.0,41.93000030517578,99961.12072753906,38.34000015258789,-0.08561889163985403,91402.56036376953
SBUX,854.0,116.97000122070312,99892.38104248048,94.91999816894533,-0.18850989844954424,81061.67843627931
Cash,4803.418209266662,1.0,4803.418209266662,1,0.0,4803.418209266662
Total,,,1000677.2,,-0.12412229915313722,875877.7008468627
