,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-15
NVDA,340.0,294.1099853515625,99997.39501953124,229.72999572753903,-0.2188976669631506,78108.19854736327
COIN,396.0,252.3699951171875,99938.51806640624,155.97999572753906,-0.38193922120135526,61768.07830810547
TWLO,379.0,263.3399963378906,99805.85861206056,128.92999267578125,-0.5104048208827663,48864.467224121094
MSFT,297.0,336.32000732421875,99887.04217529295,287.1499938964844,-0.14620008431533338,85283.54818725586
TSLA,94.0,1056.780029296875,99337.32275390624,801.8900146484375,-0.24119495787408818,75377.66137695312
MRNA,393.0,253.97999572753903,99814.13832092284,148.1199951171875,-0.41680448220778177,58211.15808105469
AVGO,150.0,665.4099731445312,99811.49597167967,592.760009765625,-0.109180755190043,88914.00146484375
XOM,1634.0,61.18999862670898,99984.45775604248,77.22000122070312,0.2619709585513401,126177.4819946289
BZH,4306.0,23.21999931335449,99985.31704330444,16.350000381469727,-0.29586559582426997,70403.10164260864
FOA,25188.0,3.9700000286102295,99996.36072063446,3.069999933242798,-0.2267002742774521,77327.15831851959
Cash,3077.753560218811,1.0,3077.753560218811,1,0.0,3077.753560218811
Total,,,1001635.66,,0.01923493155156364,773512.6087056733
