,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-20
INTC,1941.0,51.5,99961.5,52.040000915527344,0.010485454670433825,101009.64177703857
AMGN,444.0,224.97000122070312,99886.6805419922,228.8999938964844,0.017468963214903432,101631.59729003908
KO,1688.0,59.209999084472656,99946.47845458984,60.75,0.026009135945607387,102546.0
DOW,1763.0,56.720001220703125,99997.3621520996,57.810001373291016,0.01921720961088491,101919.03242111206
IBM,748.0,133.66000366210938,99977.6827392578,130.82000732421875,-0.02124791455991637,97853.36547851562
VZ,1924.0,51.959999084472656,99971.0382385254,53.400001525878906,0.02771367334062491,102741.60293579102
CVX,852.0,117.3499984741211,99982.19869995116,128.4499969482422,0.09458882504006993,109439.39739990234
WBA,1917.0,52.15999984741211,99990.719707489,53.18000030517578,0.019555223557277124,101946.06058502197
MRK,1304.0,76.63999938964844,99938.55920410156,80.75,0.05362735703396537,105298.0
MMM,562.0,177.6300048828125,99828.06274414062,173.57000732421875,-0.022856485092550893,97546.34411621094
Cash,1751.077517852783,1.0,1751.077517852783,1,0.0,1751.077517852783
Total,,,1001231.36,,-0.012940462295456534,1023682.1195214844
