,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-29
AMZN,29.0,3334.340087890625,96695.86254882812,3386.300048828125,0.01558328171928336,98202.70141601562
AAPL,619.0,177.57000732421875,109915.8345336914,178.9600067138672,0.007827895096667259,110776.24415588379
NVDA,680.0,294.1099853515625,199994.7900390625,286.5599975585937,-0.02567062721091895,194860.79833984372
HD,120.0,415.010009765625,49801.201171875,317.7099914550781,-0.23445222047896297,38125.198974609375
MSFT,356.0,336.32000732421875,119729.92260742188,315.4100036621094,-0.062172940077132366,112285.96130371094
GOOG,41.0,2893.590087890625,118637.19360351562,2865.0,-0.009880489987255436,117465.0
SOFI,3162.0,15.8100004196167,49991.221326828,10.140000343322754,-0.35863377139818,32062.681085586548
CRWD,244.0,204.75,49959.0,223.00999450683597,0.08918190235328916,54414.438659667976
CAT,241.0,206.7400054931641,49824.34132385255,221.0399932861328,0.06916894366359849,53270.63838195801
TSLA,141.0,1056.780029296875,149005.98413085938,1099.5699462890625,0.04049084559315297,155039.3624267578
Cash,7324.258714065552,1.0,7324.258714065552,1,0.0,7324.258714065552
Total,,,1000879.61,,-0.026172716541900676,973827.2834580994
