,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-14
COST,176.0,567.7000122070312,99915.2021484375,525.9500122070312,-0.0735423623432554,92567.2021484375
NVDA,340.0,294.1099853515625,99997.39501953124,213.3000030517578,-0.27476109729225606,72522.00103759766
GOOGL,34.0,2897.0400390625,98499.361328125,2519.02001953125,-0.13048491371682236,85646.6806640625
HD,240.0,415.010009765625,99602.40234375,318.3599853515625,-0.23288600790290614,76406.396484375
BX,772.0,129.38999938964844,99889.0795288086,108.76000213623048,-0.15944043087358117,83962.72164916994
CVS,969.0,103.16000366210938,99962.04354858398,104.48999786376952,0.012892537363767609,101250.80792999266
GS,261.0,382.5499877929688,99845.54681396486,324.9800109863281,-0.15049007618266297,84819.78286743164
MRNA,393.0,253.97999572753903,99814.13832092284,150.07000732421875,-0.40912666411252063,58977.51287841797
PFE,1693.0,59.04999923706055,99971.6487083435,52.25,-0.11515663547702093,88459.25
WFC,2084.0,47.97999954223633,99990.31904602052,49.86000061035156,0.03918301554922432,103908.24127197266
Cash,6494.0531935119625,1.0,6494.0531935119625,1,0.0,6494.0531935119625
Total,,,1003981.19,,0.0006810544523634388,855014.6501249694
