,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-05
AMZN,59.0,3334.340087890625,196726.06518554688,3287.139892578125,-0.01415578317398325,193941.25366210938
DIS,968.0,154.88999938964844,149933.5194091797,155.19000244140625,0.0019368781260249435,150223.92236328125
MSFT,297.0,336.32000732421875,99887.04217529295,316.3800048828125,-0.05928877856553938,93964.86145019531
FB,297.0,336.3500061035156,99895.95181274414,324.1700134277344,-0.03621225644346415,96278.49398803711
INTC,1941.0,51.5,99961.5,53.869998931884766,0.046019396735626605,104561.66792678833
FDX,386.0,258.6400146484375,99835.04565429688,262.1300048828125,0.01349362061829007,101182.18188476562
ADBE,264.0,567.0599975585938,149703.83935546875,514.4299926757812,-0.09281205711812579,135809.51806640625
AB,2047.0,48.84000015258789,99975.4803123474,46.81999969482422,-0.04135955060304464,95840.53937530518
Cash,4081.556095123291,1.0,4081.556095123291,1,0.0,4081.556095123291
Total,,,1000000.0,,-0.024554947554405238,975883.9948120117
