,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-06
DKNG,3640.0,27.46999931335449,99990.79750061034,25.799999237060547,-0.06079359730752065,93911.99722290039
TSP,2789.0,35.849998474121094,99985.64574432372,28.649999618530277,-0.20083679670971943,79904.84893608095
PD,2877.0,34.75,99975.75,31.63999938964844,-0.08949642044177142,91028.27824401857
FATE,1709.0,58.5099983215332,99993.58713150024,49.380001068115234,-0.1560416598073614,84390.42182540894
SI,674.0,148.1999969482422,99886.79794311523,132.33999633789062,-0.10701755018180303,89197.15753173828
NRIX,3454.0,28.950000762939453,99993.30263519289,27.56999969482422,-0.04766842942131655,95226.77894592285
TDOC,1089.0,91.81999969482422,99991.97966766356,81.76000213623047,-0.10956216066248592,89036.64232635498
EXAS,1284.0,77.83000183105469,99933.72235107422,74.5999984741211,-0.04150074882363419,95786.39804077148
BEAM,1254.0,79.69000244140625,99931.26306152344,70.91000366210938,-0.11017691693198972,88921.14459228516
U,699.0,142.99000549316406,99950.01383972168,119.75,-0.16252888034384405,83705.25
Cash,367.1401252746582,1.0,367.1401252746582,1,0.0,367.1401252746582
Total,,,1000000.0,,-0.013226205698959714,891476.0577907562
