,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-15
COST,176.0,567.7000122070312,99915.2021484375,542.3200073242188,-0.044706718930907496,95448.3212890625
NVDA,340.0,294.1099853515625,99997.39501953124,229.72999572753903,-0.2188976669631506,78108.19854736327
GOOGL,34.0,2897.0400390625,98499.361328125,2583.9599609375,-0.10806895103400593,87854.638671875
HD,240.0,415.010009765625,99602.40234375,328.5400085449219,-0.2083564231849171,78849.60205078125
BX,772.0,129.38999938964844,99889.0795288086,109.72000122070312,-0.15202100828295517,84703.84094238281
CVS,969.0,103.16000366210938,99962.04354858398,106.9800033569336,0.03702985226072952,103663.62325286865
GS,261.0,382.5499877929688,99845.54681396486,329.1600036621094,-0.13956341872830857,85910.76095581055
MRNA,393.0,253.97999572753903,99814.13832092284,148.1199951171875,-0.41680448220778177,58211.15808105469
PFE,1693.0,59.04999923706055,99971.6487083435,52.209999084472656,-0.11583404303069011,88391.5284500122
WFC,2084.0,47.97999954223633,99990.31904602052,50.11000061035156,0.04439351997576013,104429.24127197266
Cash,6494.0531935119625,1.0,6494.0531935119625,1,0.0,6494.0531935119625
Total,,,1003981.19,,0.01994154904741574,872064.9667066955
