,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-04
DIS,1001.0,154.88999938964844,155044.8893890381,155.72999572753906,0.00542317994189867,155885.7257232666
NET,1001.0,131.5,131631.5,114.95999908447266,-0.1257794746427935,115074.95908355713
MO,500.0,47.38999938964844,23694.99969482422,49.02999877929688,0.03460644462482687,24514.99938964844
PM,1001.0,95.0,95095.0,96.33999633789062,0.014105224609374911,96436.33633422852
SE,1001.0,223.7100067138672,223933.71672058103,197.83999633789065,-0.11564082785561369,198037.83633422854
KO,1001.0,59.209999084472656,59269.20908355713,60.290000915527344,0.018240193341565236,60350.29091644287
FANG,1001.0,107.8499984741211,107957.8484725952,119.1999969482422,0.10523874487438767,119319.19694519044
CRM,500.0,254.1300048828125,127065.00244140624,248.22999572753903,-0.023216499594347906,124114.99786376952
ARCC,1001.0,21.190000534057617,21211.190534591675,21.229999542236328,0.0018876360156019345,21251.229541778564
GILD,751.0,72.61000061035156,54530.11045837402,72.20999908447266,-0.005508904042370699,54229.709312438965
Cash,566.5332050323486,1.0,566.5332050323486,1,0.0,566.5332050323486
Total,,,1000000.0,,-0.0318574669715348,969781.8146495819
