,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-22
AMZN,59.0,3334.340087890625,196726.06518554688,3003.949951171875,-0.09908711409451998,177233.04711914062
DIS,968.0,154.88999938964844,149933.5194091797,148.08999633789062,-0.04390214396380365,143351.11645507812
MSFT,297.0,336.32000732421875,99887.04217529295,287.7200012207031,-0.14450524811229648,85452.84036254883
FB,297.0,336.3500061035156,99895.95181274414,202.0800018310547,-0.3991972702124399,60017.76054382324
INTC,1941.0,51.5,99961.5,44.68999862670898,-0.13223303637458295,86743.28733444212
FDX,386.0,258.6400146484375,99835.04565429688,217.7899932861328,-0.1579416140144867,84066.93740844727
ADBE,264.0,567.0599975585938,149703.83935546875,438.3999938964844,-0.22688957820343347,115737.59838867188
AB,2047.0,48.84000015258789,99975.4803123474,42.220001220703125,-0.13554461325148015,86424.3424987793
Cash,7614.7910951232925,1.0,7614.7910951232925,1,0.0,7614.7910951232925
Total,,,1003533.235,,-0.019045572044371517,846641.7212060547
