,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-11
AMZN,29.0,3334.340087890625,96695.86254882812,2910.489990234375,-0.12711663672087714,84404.20971679688
HD,240.0,415.010009765625,99602.40234375,316.7900085449219,-0.23666899330011926,76029.60205078125
PFE,1693.0,59.04999923706055,99971.6487083435,50.27000045776367,-0.1486875341699655,85107.1107749939
PYPL,530.0,188.5800018310547,99947.40097045898,96.56999969482422,-0.4879096470614128,51182.099838256836
NKE,599.0,166.6699981689453,99835.32890319824,122.62999725341795,-0.26423472370165957,73455.36835479735
LUV,2334.0,42.84000015258789,99988.56035614014,40.2400016784668,-0.060690907209626443,93920.1639175415
SNAP,2126.0,47.02999877929688,99985.77740478516,30.049999237060547,-0.36104614039903216,63886.29837799072
HUT,12738.0,7.849999904632568,99993.29878520966,4.989999771118164,-0.36433123162544434,63562.617084503174
UBER,2384.0,41.93000030517578,99961.12072753906,30.76000022888184,-0.2663963747912287,73331.84054565431
SBUX,854.0,116.97000122070312,99892.38104248048,82.7300033569336,-0.29272460892912455,70651.42286682129
Cash,5860.573209266662,1.0,5860.573209266662,1,0.0,5860.573209266662
Total,,,1001734.355,,-0.25860869326259617,741391.3067374039
