,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-23
RIVN,964.0,103.69000244140624,99957.1623535156,45.869998931884766,-0.5576237067039779,44218.678970336914
LCID,2628.0,38.04999923706055,99995.39799499512,25.899999618530277,-0.31931668494479803,68065.19899749757
APPS,1639.0,60.9900016784668,99962.61275100708,42.400001525878906,-0.3048040603539006,69493.60250091553
BUR,9469.0,10.5600004196167,99992.64397335052,9.6899995803833,-0.08238643983548033,91754.60602664948
FIGS,3628.0,27.559999465942383,99987.67806243896,20.670000076293945,-0.249999982698216,74990.76027679443
AMZN,29.0,3334.340087890625,96695.86254882812,3268.159912109375,-0.019848058097492127,94776.63745117188
COST,176.0,567.7000122070312,99915.2021484375,554.02001953125,-0.024097221035099037,97507.5234375
AAPL,563.0,177.57000732421875,99971.91412353516,170.2100067138672,-0.0414484445952249,95828.23377990723
NVDA,340.0,294.1099853515625,99997.39501953124,256.3399963378906,-0.12842130799647522,87155.59875488281
ROKU,438.0,228.1999969482422,99951.59866333008,125.33999633789062,-0.45074496926343577,54898.918395996094
Cash,3849.0323610305777,1.0,3849.0323610305777,1,0.0,3849.0323610305777
Total,,,1000276.5,,-0.009399184441505115,782538.7909526825
