,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-06
AAPL,281.0,177.57000732421875,49897.17205810547,172.0,-0.031367951199374966,48332.0
NVDA,340.0,294.1099853515625,99997.39501953124,281.7799987792969,-0.04192304643287448,95805.19958496094
GOOGL,51.0,2897.0400390625,147749.0419921875,2754.949951171875,-0.04904664277149795,140502.44750976562
RBLX,1211.0,103.16000366210938,124926.76443481444,89.19999694824219,-0.13532382918085029,108021.19630432129
MSFT,446.0,336.32000732421875,149998.72326660156,313.8800048828125,-0.06672217516864432,139990.48217773438
CRWD,366.0,204.75,74938.5,187.4900054931641,-0.08429789746928396,68621.34201049806
TSLA,47.0,1056.780029296875,49668.661376953125,1064.699951171875,0.007494390180962762,50040.897705078125
PYPL,397.0,188.5800018310547,74866.26072692871,192.2700042724609,0.01956730515207017,76331.19169616698
CRM,393.0,254.1300048828125,99873.09191894533,229.1499938964844,-0.09829618898345827,90055.94760131837
NFLX,207.0,602.4400024414062,124705.0805053711,553.2899780273438,-0.08158492831631459,114531.02545166016
Cash,3379.3087005615234,1.0,3379.3087005615234,1,0.0,3379.3087005615234
Total,,,1000000.0,,0.0025206649663453984,935611.0387420654
