,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-16
ENJY,21645.0,4.619999885559082,99999.89752292632,3.3399999141693115,-0.27705627772648156,72294.29814219475
COIN,396.0,252.3699951171875,99938.51806640624,207.9600067138672,-0.17597174490849676,82352.1626586914
DIS,645.0,154.88999938964844,99904.04960632324,156.35000610351562,0.0094260876726735,100845.75393676758
GOOGL,34.0,2897.0400390625,98499.361328125,2754.760009765625,-0.049112206727704666,93661.84033203125
RBLX,969.0,103.16000366210938,99962.04354858398,53.869998931884766,-0.47780150233097374,52200.02896499634
CCL,4970.0,20.1200008392334,99996.40417099,23.309999465942383,0.15854863288517262,115850.69734573364
WMT,691.0,144.69000244140625,99980.79168701172,133.52999877929688,-0.07713044076164655,92269.22915649414
DKNG,3640.0,27.46999931335449,99990.79750061034,22.989999771118164,-0.16308699141679195,83683.59916687012
HD,240.0,415.010009765625,99602.40234375,350.0899963378906,-0.15642999421724224,84021.59912109375
TWLO,379.0,263.3399963378906,99805.85861206056,186.9900054931641,-0.28992933814262745,70869.2120819092
Cash,2319.875613212585,1.0,2319.875613212585,1,0.0,2319.875613212585
Total,,,1000000.0,,-0.02567752472771523,850368.2965199947
