,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-01
ENJY,21645.0,4.619999885559082,99999.89752292632,3.0799999237060547,-0.33333333333333326,66666.59834861755
COIN,396.0,252.3699951171875,99938.51806640624,197.72999572753903,-0.21650751058689233,78301.07830810545
DIS,645.0,154.88999938964844,99904.04960632324,144.49000549316406,-0.06714438593496064,93196.05354309082
GOOGL,34.0,2897.0400390625,98499.361328125,2752.8798828125,-0.049761188767225684,93597.916015625
RBLX,969.0,103.16000366210938,99962.04354858398,67.75,-0.34325322222836885,65649.75
CCL,4970.0,20.1200008392334,99996.40417099,20.93000030517578,0.040258421081320384,104022.10151672363
WMT,691.0,144.69000244140625,99980.79168701172,140.91000366210938,-0.026124809700156182,97368.81253051758
DKNG,3640.0,27.46999931335449,99990.79750061034,23.68000030517578,-0.13796866046284195,86195.20111083984
HD,240.0,415.010009765625,99602.40234375,368.7000122070313,-0.11158766407766174,88488.00292968751
TWLO,379.0,263.3399963378906,99805.85861206056,210.57000732421875,-0.20038729303376657,79806.0327758789
Cash,2319.875613212585,1.0,2319.875613212585,1,0.0,2319.875613212585
Total,,,1000000.0,,0.022471899499817205,855611.4226922989
