,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-06
RIVN,1205.0,103.69000244140624,124946.45294189452,87.33000183105469,-0.1577779942632016,105232.6522064209
FIGS,4535.0,27.559999465942383,124984.5975780487,23.309999465942383,-0.15420900153688288,105710.8475780487
NVDA,425.0,294.1099853515625,124996.74377441406,281.7799987792969,-0.04192304643287459,119756.49948120117
CCL,6212.0,20.1200008392334,124985.44521331789,21.06999969482422,0.047216640952536526,130886.83810424805
TSLA,118.0,1056.780029296875,124700.04345703124,1064.699951171875,0.007494390180962762,125634.59423828125
TRMB,1433.0,87.19000244140625,124943.27349853516,82.02999877929688,-0.05918113909421008,117548.98825073242
PRNT,3644.0,34.29999923706055,124989.19721984863,33.0099983215332,-0.0376093569743734,120288.43388366699
KTOS,6443.0,19.39999961853028,124994.19754219058,18.6200008392334,-0.0402061234347576,119968.66540718079
Cash,460.0487747192383,1.0,460.0487747192383,1,0.0,460.0487747192383
Total,,,1000000.0,,-0.011131026377492415,945487.5679244995
