,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-05
APPS,4099.0,60.9900016784668,249998.0168800354,55.709999084472656,-0.08657160925867469,228355.28624725342
BUR,4734.0,10.5600004196167,49991.041986465454,10.279999732971191,-0.026515215484780308,48665.51873588562
RAPT,4083.0,36.72999954223633,149968.58813095093,38.5,0.048189503942909884,157195.5
CVNA,647.0,231.7899932861328,149968.12565612793,198.0,-0.14577848166387752,128106.0
CURV,8097.0,9.880000114440918,79998.36092662811,10.489999771118164,0.06174085522384276,84937.52814674377
FSLY,1974.0,35.45000076293945,69978.30150604248,32.13999938964844,-0.09337098172227387,63444.358795166016
AYX,826.0,60.5,49973.0,56.59000015258789,-0.06462809665143987,46743.3401260376
CRCT,2263.0,22.09000015258789,49989.6703453064,22.56999969482422,0.02172926839840228,51075.90930938721
W,789.0,189.97000122070312,149886.33096313477,170.25999450683594,-0.10375325886832265,134335.13566589355
Cash,248.56360530853271,1.0,248.56360530853271,1,0.0,248.56360530853271
Total,,,1000000.0,,-0.06068511931971998,943107.1406316757
