,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-15
AMZN,29.0,3334.340087890625,96695.86254882812,2947.330078125,-0.11606794734920267,85472.572265625
AAPL,619.0,177.57000732421875,109915.8345336914,155.08999633789062,-0.12659801801597426,96000.7077331543
NVDA,680.0,294.1099853515625,199994.7900390625,229.72999572753903,-0.21889766696315083,156216.39709472653
HD,120.0,415.010009765625,49801.201171875,328.5400085449219,-0.2083564231849171,39424.801025390625
MSFT,356.0,336.32000732421875,119729.92260742188,287.1499938964844,-0.1462000843153335,102225.39782714844
GOOG,41.0,2893.590087890625,118637.19360351562,2593.2099609375,-0.10380880422910788,106321.6083984375
SOFI,3162.0,15.8100004196167,49991.221326828,8.199999809265137,-0.4813409492961962,25928.399396896362
CRWD,244.0,204.75,49959.0,188.63999938964844,-0.0786813216622787,46028.15985107422
CAT,241.0,206.7400054931641,49824.34132385255,216.4600067138672,0.04701557977381632,52166.86161804199
TSLA,141.0,1056.780029296875,149005.98413085938,801.8900146484375,-0.2411949578740883,113066.49206542969
Cash,7324.258714065552,1.0,7324.258714065552,1,0.0,7324.258714065552
Total,,,1000879.61,,0.04011783527820123,830175.6559899902
