,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-09
AMZN,29.0,3334.340087890625,96695.86254882812,3223.7900390625,-0.033155000963942305,93489.9111328125
AAPL,619.0,177.57000732421875,109915.8345336914,176.27999877929688,-0.007264788487430174,109117.31924438477
NVDA,680.0,294.1099853515625,199994.7900390625,267.04998779296875,-0.09200638844766784,181593.99169921875
HD,120.0,415.010009765625,49801.201171875,364.3699951171875,-0.12202118854202149,43724.3994140625
MSFT,356.0,336.32000732421875,119729.92260742188,311.2099914550781,-0.07466108266623017,110790.75695800781
GOOG,41.0,2893.590087890625,118637.19360351562,2829.06005859375,-0.022301026523047107,115991.46240234375
SOFI,3162.0,15.8100004196167,49991.221326828,12.859999656677246,-0.18659080864281052,40663.31891441345
CRWD,244.0,204.75,49959.0,186.8999938964844,-0.0871795169890871,45603.598510742195
CAT,241.0,206.7400054931641,49824.34132385255,203.6000061035156,-0.015188155684519145,49067.60147094726
TSLA,141.0,1056.780029296875,149005.98413085938,932.0,-0.11807568825831893,131412.0
Cash,6848.338714065552,1.0,6848.338714065552,1,0.0,6848.338714065552
Total,,,1000403.69,,0.024680769318307094,928302.6984609985
