,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-17
COST,176.0,567.7000122070312,99915.2021484375,515.010009765625,-0.09281310781827323,90641.76171875
NVDA,340.0,294.1099853515625,99997.39501953124,245.07000732421875,-0.16674026884440551,83323.80249023438
GOOGL,34.0,2897.0400390625,98499.361328125,2650.780029296875,-0.08500400631166849,90126.52099609375
HD,240.0,415.010009765625,99602.40234375,347.94000244140625,-0.16161057744630358,83505.6005859375
BX,772.0,129.38999938964844,99889.0795288086,122.62999725341795,-0.052245167077196175,94670.35787963866
CVS,969.0,103.16000366210938,99962.04354858398,102.3000030517578,-0.008336570180517144,99128.7029571533
GS,261.0,382.5499877929688,99845.54681396486,349.0599975585937,-0.0875440891465914,91104.65936279295
MRNA,393.0,253.97999572753903,99814.13832092284,146.36000061035156,-0.42373414019834255,57519.480239868164
PFE,1693.0,59.04999923706055,99971.6487083435,48.900001525878906,-0.171888193773445,82787.70258331299
WFC,2084.0,47.97999954223633,99990.31904602052,56.150001525878906,0.17027932600229811,117016.60317993164
Cash,5502.453193511962,1.0,5502.453193511962,1,0.0,5502.453193511962
Total,,,1002989.59,,-0.027878750615060177,895327.6451872253
