,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-28
AMZN,29.0,3334.340087890625,96695.86254882812,3071.260009765625,-0.07890019349868715,89066.54028320312
AAPL,619.0,177.57000732421875,109915.8345336914,165.1199951171875,-0.07011326064935741,102209.27697753906
NVDA,680.0,294.1099853515625,199994.7900390625,243.8500061035156,-0.1708883810523093,165818.0041503906
HD,120.0,415.010009765625,49801.201171875,315.8299865722656,-0.23898224346292474,37899.598388671875
MSFT,356.0,336.32000732421875,119729.92260742188,298.7900085449219,-0.11159014617621976,106369.24304199219
GOOG,41.0,2893.590087890625,118637.19360351562,2697.820068359375,-0.0676564453101105,110610.62280273438
SOFI,3162.0,15.8100004196167,49991.221326828,11.449999809265137,-0.2757748573454666,36204.89939689636
CRWD,244.0,204.75,49959.0,195.2100067138672,-0.04659337380284645,47631.241638183594
CAT,241.0,206.7400054931641,49824.34132385255,187.5800018310547,-0.0926768073571661,45206.78044128418
TSLA,141.0,1056.780029296875,149005.98413085938,870.4299926757812,-0.17633758346576733,122730.62896728516
Cash,7069.0587140655525,1.0,7069.0587140655525,1,0.0,7069.0587140655525
Total,,,1000624.41,,0.019593844904806312,870815.8948022461
