,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-14
RIVN,1205.0,103.69000244140624,124946.45294189452,35.83000183105469,-0.6544507571855664,43175.1522064209
FIGS,4535.0,27.559999465942383,124984.5975780487,16.149999618530273,-0.4140058080012723,73240.24827003479
NVDA,425.0,294.1099853515625,124996.74377441406,213.3000030517578,-0.2747610972922562,90652.50129699707
CCL,6212.0,20.1200008392334,124985.44521331789,17.1200008392334,-0.14910536157384702,106349.44521331787
TSLA,118.0,1056.780029296875,124700.04345703124,766.3699951171875,-0.2748065123570803,90431.65942382812
TRMB,1433.0,87.19000244140625,124943.27349853516,64.2300033569336,-0.26333293315254025,92041.59481048584
PRNT,3644.0,34.29999923706055,124989.19721984863,26.71999931335449,-0.2209912563355395,97367.67749786375
KTOS,6443.0,19.39999961853028,124994.19754219058,18.1299991607666,-0.06546394240908182,116811.58459281921
Cash,477.0487747192383,1.0,477.0487747192383,1,0.0,477.0487747192383
Total,,,1000017.0,,-0.02709389680255936,710546.9120864868
