,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-24
RIVN,1205.0,103.69000244140624,124946.45294189452,63.709999084472656,-0.3855724025035656,76770.54889678955
FIGS,4535.0,27.559999465942383,124984.5975780487,16.719999313354492,-0.3933236706329969,75825.19688606262
NVDA,425.0,294.1099853515625,124996.74377441406,237.47999572753903,-0.19254698053291586,100928.99818420409
CCL,6212.0,20.1200008392334,124985.44521331789,20.6299991607666,0.025347828044754328,128153.55478668213
TSLA,118.0,1056.780029296875,124700.04345703124,800.77001953125,-0.2422547764608689,94490.8623046875
TRMB,1433.0,87.19000244140625,124943.27349853516,67.56999969482422,-0.22502583091183115,96827.8095626831
PRNT,3644.0,34.29999923706055,124989.19721984863,29.09000015258789,-0.15189502041864023,106003.96055603027
KTOS,6443.0,19.39999961853028,124994.19754219058,18.309999465942383,-0.056185575980463476,117971.32655906677
Cash,460.0487747192383,1.0,460.0487747192383,1,0.0,460.0487747192383
Total,,,1000000.0,,0.06631938496938616,797432.3065109253
