,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-26
AMZN,29.0,3334.340087890625,96695.86254882812,2777.449951171875,-0.16701659759939202,80546.04858398438
GOOGL,34.0,2897.0400390625,98499.361328125,2584.659912109375,-0.10782734195631383,87878.43701171875
CAT,483.0,206.7400054931641,99855.42265319826,214.2899932861328,0.036519239587706975,103502.06675720215
PYPL,530.0,188.5800018310547,99947.40097045898,156.97999572753906,-0.16756817158070392,83199.3977355957
PTON,2796.0,35.7599983215332,99984.95530700684,24.75,-0.3078858735545139,69201.0
HLTH,7457.0,13.40999984741211,99998.3688621521,7.670000076293945,-0.42803876483457837,57195.19056892395
JPM,631.0,158.35000610351562,99918.85385131836,147.9199981689453,-0.06586679843733045,93337.51884460449
BAM,1656.0,60.380001068115234,99989.28176879884,52.72999954223633,-0.1266976050107862,87320.87924194336
AMAT,635.0,157.36000061035156,99923.60038757324,135.5800018310547,-0.13840873598639358,86093.30116271973
PEP,575.0,173.7100067138672,99883.25386047363,169.52999877929688,-0.024063138408920604,97479.7492980957
Cash,6470.7684620666505,1.0,6470.7684620666505,1,0.0,6470.7684620666505
Total,,,1001167.13,,-0.008782383119182668,852224.3576668549
