,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-25
COST,176.0,567.7000122070312,99915.2021484375,517.489990234375,-0.08844463782457246,91078.23828125
NVDA,340.0,294.1099853515625,99997.39501953124,241.57000732421875,-0.17864057884515683,82133.80249023438
GOOGL,34.0,2897.0400390625,98499.361328125,2689.18994140625,-0.07174567657115005,91432.4580078125
HD,240.0,415.010009765625,99602.40234375,316.6499938964844,-0.23700636985765478,75995.99853515625
BX,772.0,129.38999938964844,99889.0795288086,128.77999877929688,-0.00471443398430349,99418.15905761719
CVS,969.0,103.16000366210938,99962.04354858398,104.3000030517578,0.011050788572888992,101066.7029571533
GS,261.0,382.5499877929688,99845.54681396486,350.1199951171875,-0.08477321581652231,91381.31872558594
MRNA,393.0,253.97999572753903,99814.13832092284,151.3300018310547,-0.4041656651046003,59472.69071960449
PFE,1693.0,59.04999923706055,99971.6487083435,47.720001220703125,-0.19187126439870583,80789.96206665039
WFC,2084.0,47.97999954223633,99990.31904602052,54.11000061035156,0.12776159080033023,112765.24127197266
Cash,5502.453193511962,1.0,5502.453193511962,1,0.0,5502.453193511962
Total,,,1002989.59,,0.02446852859093207,891037.025306549
