,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-10
AMZN,29.0,3334.340087890625,96695.86254882812,2936.35009765625,-0.11936094691713106,85154.15283203125
AAPL,563.0,177.57000732421875,99971.91412353516,158.52000427246094,-0.10728164817257169,89246.76240539551
NVDA,340.0,294.1099853515625,99997.39501953124,226.5800018310547,-0.2296079252113329,77037.2006225586
RBLX,969.0,103.16000366210938,99962.04354858398,41.470001220703125,-0.5980031044150201,40184.43118286133
U,699.0,142.99000549316406,99950.01383972168,83.12000274658203,-0.4187006115573878,58100.88191986084
MSFT,297.0,336.32000732421875,99887.04217529295,285.5899963378906,-0.15083851653649438,84820.22891235352
FSLY,2820.0,35.45000076293945,99969.00215148926,14.6899995803833,-0.5856135609525659,41425.79881668091
FB,297.0,336.3500061035156,99895.95181274414,195.2100067138672,-0.41962240769578274,57977.371994018555
IMMR,17513.0,5.710000038146973,99999.23066806792,5.199999809265137,-0.089317027228487,91067.59665966034
MTTR,4844.0,20.63999938964844,99980.15704345705,7.119999885559082,-0.6550387550335893,34489.27944564819
Cash,4012.9870687484736,1.0,4012.9870687484736,1,0.0,4012.9870687484736
Total,,,1000321.6,,-0.017192590485666126,663516.6918598175
