,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-01
PDD,1715.0,58.29999923706055,99984.49869155884,59.59999847412109,0.02229844346608756,102213.99738311766
HUYA,14409.0,6.940000057220459,99998.4608244896,6.760000228881836,-0.025936574474714758,97404.84329795837
BILI,2155.0,46.400001525878906,99992.00328826904,35.88999938964844,-0.22650865928029495,77342.94868469238
IQ,21929.0,4.559999942779541,99996.23874521255,4.53000020980835,-0.006578888892025958,99338.3746008873
JD,1427.0,70.06999969482422,99989.88956451416,75.08000183105469,0.0714999594412804,107139.16261291504
BIDU,672.0,148.7899932861328,99986.87548828124,161.10000610351562,0.08273414458531425,108259.2041015625
BABA,841.0,118.79000091552734,99902.3907699585,127.22000122070312,0.07096557151447813,106992.02102661133
DIDI,20080.0,4.980000019073486,99998.4003829956,3.609999895095825,-0.27510042544789903,72488.79789352417
VZIO,5146.0,19.43000030517578,99986.78157043456,14.579999923706056,-0.24961401468314826,75028.67960739137
NIO,3156.0,31.68000030517578,99982.08096313477,24.84000015258789,-0.2159090936457596,78395.04048156738
Cash,182.37971115112305,1.0,182.37971115112305,1,0.0,182.37971115112305
Total,,,1000000.0,,0.018995565141846527,924785.4494013786
