,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-04
RCL,1300.0,76.9000015258789,99970.00198364258,82.37999725341797,0.07126132144087016,107093.99642944336
CCL,4970.0,20.1200008392334,99996.40417099,21.729999542236328,0.08001981291489191,107998.09772491455
TSLA,94.0,1056.780029296875,99337.32275390624,1149.5899658203125,0.08782332552706218,108061.45678710938
TTD,1091.0,91.63999938964844,99979.23933410645,85.36000061035156,-0.06852901376171616,93127.76066589355
UAL,2284.0,43.77999877929688,99993.51721191408,46.25,0.05641848537170713,105635.0
LUV,2334.0,42.84000015258789,99988.56035614014,44.65999984741211,0.042483652855782594,104236.43964385986
ALK,1919.0,52.09999847412109,99979.89707183836,55.45000076293945,0.06429946999868652,106408.55146408081
CZR,1069.0,93.52999877929688,99983.56869506836,89.94999694824219,-0.0382765089038698,96156.5467376709
PENN,1928.0,51.84999847412109,99966.79705810544,49.77000045776367,-0.040115681341737264,95956.56088256836
ABNB,600.0,166.49000549316406,99894.00329589844,170.8000030517578,0.02588742516901843,102480.00183105469
Cash,910.6880683898926,1.0,910.6880683898926,1,0.0,910.6880683898926
Total,,,1000000.0,,-0.0067038048089601565,1028065.1002349854
