,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-08
COST,176.0,567.7000122070312,99915.2021484375,521.1500244140625,-0.081997510642985,91722.404296875
NVDA,340.0,294.1099853515625,99997.39501953124,251.0800018310547,-0.14630575520607425,85367.2006225586
GOOGL,34.0,2897.0400390625,98499.361328125,2787.97998046875,-0.037645340458961174,94791.3193359375
HD,240.0,415.010009765625,99602.40234375,361.4400024414063,-0.1290812415692626,86745.60058593751
BX,772.0,129.38999938964844,99889.0795288086,128.7100067138672,-0.005255372741238662,99364.12518310547
CVS,969.0,103.16000366210938,99962.04354858398,110.83000183105467,0.07435050306965518,107394.27177429198
GS,261.0,382.5499877929688,99845.54681396486,370.1000061035156,-0.032544718564181396,96596.10159301758
MRNA,393.0,253.97999572753903,99814.13832092284,153.30999755859375,-0.3963697923553813,60250.829040527344
PFE,1693.0,59.04999923706055,99971.6487083435,51.70000076293945,-0.12447076323598216,87528.1012916565
WFC,2084.0,47.97999954223633,99990.31904602052,58.75,0.22446854023587348,122435.0
Cash,5502.453193511962,1.0,5502.453193511962,1,0.0,5502.453193511962
Total,,,1002989.59,,0.0006664839280376977,937697.4069174194
