,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-11
AAPL,281.0,177.57000732421875,49897.17205810547,154.72999572753906,-0.12862539085768532,43479.12879943848
NVDA,340.0,294.1099853515625,99997.39501953124,221.0,-0.24858042566685012,75140.0
GOOGL,51.0,2897.0400390625,147749.0419921875,2597.409912109375,-0.10342629819161464,132467.90551757812
RBLX,1211.0,103.16000366210938,124926.76443481444,39.2400016784668,-0.6196200049876536,47519.64203262329
MSFT,446.0,336.32000732421875,149998.72326660156,280.07000732421875,-0.167251423569856,124911.22326660156
CRWD,366.0,204.75,74938.5,190.5399932861328,-0.06940174219226958,69737.63754272461
TSLA,47.0,1056.780029296875,49668.661376953125,795.3499755859375,-0.24738360535151205,37381.44885253906
PYPL,397.0,188.5800018310547,74866.26072692871,96.56999969482422,-0.4879096470614128,38338.289878845215
CRM,393.0,254.1300048828125,99873.09191894533,197.8999938964844,-0.22126474601949342,77774.69760131837
NFLX,207.0,602.4400024414062,124705.0805053711,340.32000732421875,-0.43509726122923165,70446.24151611328
Cash,3731.248700561524,1.0,3731.248700561524,1,0.0,3731.248700561524
Total,,,1000351.94,,-0.024365728733055758,720927.4637083434
