,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-14
COST,176.0,567.7000122070312,99915.2021484375,506.55999755859375,-0.10769775116041513,89154.5595703125
NVDA,340.0,294.1099853515625,99997.39501953124,242.6699981689453,-0.17490051254508987,82507.7993774414
GOOGL,34.0,2897.0400390625,98499.361328125,2710.52001953125,-0.06438296227055562,92157.6806640625
HD,240.0,415.010009765625,99602.40234375,351.5599975585937,-0.15288790803591557,84374.39941406249
BX,772.0,129.38999938964844,99889.0795288086,121.1999969482422,-0.06329702820959637,93566.39764404298
CVS,969.0,103.16000366210938,99962.04354858398,103.0,-0.001551024199586637,99807.0
GS,261.0,382.5499877929688,99845.54681396486,360.239990234375,-0.058319169443204144,94022.63745117188
MRNA,393.0,253.97999572753903,99814.13832092284,142.47000122070312,-0.43905030468013695,55990.71047973633
PFE,1693.0,59.04999923706055,99971.6487083435,49.79999923706055,-0.15664691142272835,84311.3987083435
WFC,2084.0,47.97999954223633,99990.31904602052,57.84999847412109,0.2057106924979497,120559.39682006834
Cash,5502.453193511962,1.0,5502.453193511962,1,0.0,5502.453193511962
Total,,,1002989.59,,-0.01324727058758346,901954.4333227539
