,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-31
RIVN,964.0,103.69000244140624,99957.1623535156,65.73999786376953,-0.3659948276988585,63373.35794067383
LCID,2628.0,38.04999923706055,99995.39799499512,29.38999938964844,-0.22759526993570345,77236.91839599611
APPS,1639.0,60.9900016784668,99962.61275100708,44.150001525878906,-0.27611083274545045,72361.85250091553
BUR,9469.0,10.5600004196167,99992.64397335052,9.420000076293944,-0.10795457367644068,89197.98072242735
FIGS,3628.0,27.559999465942383,99987.67806243896,22.479999542236328,-0.1843251096569769,81557.4383392334
AMZN,29.0,3334.340087890625,96695.86254882812,2991.469970703125,-0.10282997779161962,86752.62915039062
COST,176.0,567.7000122070312,99915.2021484375,505.1300048828125,-0.11021667426246318,88902.880859375
AAPL,563.0,177.57000732421875,99971.91412353516,174.77999877929688,-0.015712161006040226,98401.13931274414
NVDA,340.0,294.1099853515625,99997.39501953124,244.8600006103516,-0.1674543102721936,83252.40020751955
ROKU,438.0,228.1999969482422,99951.59866333008,164.0500030517578,-0.2811130357334499,71853.90133666992
Cash,3572.5323610305786,1.0,3572.5323610305786,1,0.0,3572.5323610305786
Total,,,1000000.0,,0.06293619151198526,816463.031126976
