,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-21
INTC,1941.0,51.5,99961.5,52.040000915527344,0.010485454670433825,101009.64177703857
AMGN,444.0,224.97000122070312,99886.6805419922,227.72000122070312,0.012223852002837043,101107.68054199219
KO,1688.0,59.209999084472656,99946.47845458984,60.45000076293945,0.020942437048474316,102039.6012878418
DOW,1763.0,56.720001220703125,99997.3621520996,56.720001220703125,2.220446049250313e-16,99997.36215209961
IBM,748.0,133.66000366210938,99977.6827392578,129.35000610351562,-0.032245978157305344,96753.80456542969
VZ,1924.0,51.959999084472656,99971.0382385254,53.15999984741211,0.02309470331184138,102279.8397064209
CVX,852.0,117.3499984741211,99982.19869995116,126.91000366210938,0.08146574616357194,108127.32312011719
WBA,1917.0,52.15999984741211,99990.719707489,52.5,0.006518407852425856,100642.5
MRK,1304.0,76.63999938964844,99938.55920410156,79.9800033569336,0.04358042789515326,104293.9243774414
MMM,562.0,177.6300048828125,99828.06274414062,172.64999389648438,-0.02803586584154849,97029.29656982422
Cash,1751.077517852783,1.0,1751.077517852783,1,0.0,1751.077517852783
Total,,,1001231.36,,-0.00844995505974988,1015032.0516160583
