,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-23
AMZN,29.0,3334.340087890625,96695.86254882812,2896.5400390625,-0.1313003584781559,83999.6611328125
AAPL,619.0,177.57000732421875,109915.8345336914,160.07000732421875,-0.09855267938378454,99083.3345336914
NVDA,680.0,294.1099853515625,199994.7900390625,223.8699951171875,-0.2388221880682292,152231.5966796875
HD,120.0,415.010009765625,49801.201171875,308.45001220703125,-0.2567648853066774,37014.00146484375
MSFT,356.0,336.32000732421875,119729.92260742188,280.2699890136719,-0.16665680628543045,99776.11608886719
GOOG,41.0,2893.590087890625,118637.19360351562,2551.699951171875,-0.11815430877701882,104619.69799804688
SOFI,3162.0,15.8100004196167,49991.221326828,9.81999969482422,-0.3788741660854239,31050.839035034187
CRWD,244.0,204.75,49959.0,161.8300018310547,-0.20962148067860964,39486.520446777344
CAT,241.0,206.7400054931641,49824.34132385255,186.6699981689453,-0.09707848887951409,44987.46955871582
TSLA,141.0,1056.780029296875,149005.98413085938,764.0399780273438,-0.27701133930805344,107729.63690185547
Cash,7069.0587140655525,1.0,7069.0587140655525,1,0.0,7069.0587140655525
Total,,,1000624.41,,-0.03516851429837842,807047.9325543976
