,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-23
DIS,1001.0,154.88999938964844,155044.8893890381,145.8699951171875,-0.05823490417718835,146015.8651123047
NET,1001.0,131.5,131631.5,91.33999633789062,-0.3053992673924667,91431.33633422852
MO,500.0,47.38999938964844,23694.99969482422,51.95000076293945,0.09622286203884345,25975.000381469727
PM,1001.0,95.0,95095.0,108.58999633789062,0.1430525930304276,108698.58633422852
SE,1001.0,223.7100067138672,223933.71672058103,120.5199966430664,-0.46126684982305843,120640.51663970947
KO,1001.0,59.209999084472656,59269.20908355713,61.59000015258789,0.040195931513523186,61651.59015274048
FANG,1001.0,107.8499984741211,107957.8484725952,129.55999755859375,0.20129809357097073,129689.55755615234
CRM,500.0,254.1300048828125,127065.00244140624,190.5399932861328,-0.2502263029743499,95269.9966430664
ARCC,1001.0,21.190000534057617,21211.190534591675,21.350000381469727,0.0075507240858700975,21371.350381851196
GILD,751.0,72.61000061035156,54530.11045837402,61.34999847412109,-0.15507508664894853,46073.848854064934
Cash,566.5332050323486,1.0,566.5332050323486,1,0.0,566.5332050323486
Total,,,1000000.0,,-0.013771021362160796,847384.1815948486
