,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-21
RIVN,964.0,103.69000244140624,99957.1623535156,64.51000213623047,-0.37785706801690766,62187.64205932617
LCID,2628.0,38.04999923706055,99995.39799499512,37.75,-0.007884342787800813,99207.0
APPS,1639.0,60.9900016784668,99962.61275100708,39.68999862670898,-0.34923762035701056,65051.90774917601
BUR,9469.0,10.5600004196167,99992.64397335052,9.170000076293944,-0.13162881515995328,86830.73072242735
FIGS,3628.0,27.559999465942383,99987.67806243896,20.959999084472656,-0.2394775221104688,76042.8766784668
AMZN,29.0,3334.340087890625,96695.86254882812,2852.860107421875,-0.14440038141800482,82732.94311523438
COST,176.0,567.7000122070312,99915.2021484375,481.6099853515625,-0.1516470406980951,84763.357421875
AAPL,563.0,177.57000732421875,99971.91412353516,162.41000366210938,-0.08537479887822086,91436.83206176758
NVDA,340.0,294.1099853515625,99997.39501953124,233.7400054931641,-0.2052632785868711,79471.6018676758
ROKU,438.0,228.1999969482422,99951.59866333008,152.1300048828125,-0.3333479100908272,66632.94213867188
Cash,3572.5323610305786,1.0,3572.5323610305786,1,0.0,3572.5323610305786
Total,,,1000000.0,,-0.030579228764295974,797930.3661756516
