,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-08
AMZN,59.0,3334.340087890625,196726.06518554688,2720.2900390625,-0.18415939365578815,160497.1123046875
DIS,968.0,154.88999938964844,149933.5194091797,131.75,-0.1493963424419441,127534.0
MSFT,297.0,336.32000732421875,99887.04217529295,275.8500061035156,-0.17979900066548482,81927.45181274414
FB,297.0,336.3500061035156,99895.95181274414,190.2899932861328,-0.43425006739090455,56516.128005981445
INTC,1941.0,51.5,99961.5,47.5,-0.07766990291262132,92197.5
FDX,386.0,258.6400146484375,99835.04565429688,203.9900054931641,-0.21129757987973252,78740.14212036134
ADBE,264.0,567.0599975585938,149703.83935546875,431.5299987792969,-0.2390046897379544,113923.91967773438
AB,2047.0,48.84000015258789,99975.4803123474,42.810001373291016,-0.12346434808471962,87632.07281112671
Cash,7904.2910951232925,1.0,7904.2910951232925,1,0.0,7904.2910951232925
Total,,,1003822.735,,-0.0007503553237855343,806872.6178277588
