,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-14
RIVN,964.0,103.69000244140624,99957.1623535156,79.94999694824219,-0.22895173048702722,77071.79705810547
LCID,2628.0,38.04999923706055,99995.39799499512,42.220001220703125,0.10959269559146301,110954.16320800781
APPS,1639.0,60.9900016784668,99962.61275100708,49.7599983215332,-0.1841285956366594,81556.63724899292
BUR,9469.0,10.5600004196167,99992.64397335052,9.949999809265137,-0.05776520701821186,94216.54819393158
FIGS,3628.0,27.559999465942383,99987.67806243896,23.280000686645508,-0.15529749137281146,84459.8424911499
AMZN,29.0,3334.340087890625,96695.86254882812,3242.760009765625,-0.02746572806343084,94040.04028320312
COST,176.0,567.7000122070312,99915.2021484375,502.989990234375,-0.1139862966024695,88526.23828125
AAPL,563.0,177.57000732421875,99971.91412353516,173.07000732421875,-0.025342117555830268,97438.41412353516
NVDA,340.0,294.1099853515625,99997.39501953124,269.4200134277344,-0.08394809137239967,91602.80456542969
ROKU,438.0,228.1999969482422,99951.59866333008,167.47999572753906,-0.2660823927814292,73356.23812866211
Cash,3572.5323610305786,1.0,3572.5323610305786,1,0.0,3572.5323610305786
Total,,,1000000.0,,-0.003057290967960369,896795.2559432983
