,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-09
INTC,1941.0,51.5,99961.5,47.630001068115234,-0.07514561032785949,92449.83207321167
AMGN,444.0,224.97000122070312,99886.6805419922,231.4600067138672,0.02884831514401398,102768.24298095703
KO,1688.0,59.209999084472656,99946.47845458984,58.959999084472656,-0.004222259818706164,99524.47845458984
DOW,1763.0,56.720001220703125,99997.3621520996,59.79999923706055,0.05430179742720487,105427.39865493774
IBM,748.0,133.66000366210938,99977.6827392578,126.22000122070312,-0.05566364086158826,94412.56091308594
VZ,1924.0,51.959999084472656,99971.0382385254,53.08000183105469,0.021555095579605554,102125.92352294922
CVX,852.0,117.3499984741211,99982.19869995116,166.27000427246094,0.4168726581545552,141662.04364013672
WBA,1917.0,52.15999984741211,99990.719707489,48.119998931884766,-0.07745400550893178,92246.0379524231
MRK,1304.0,76.63999938964844,99938.55920410156,77.79000091552734,0.015005239235873935,101438.16119384766
MMM,562.0,177.6300048828125,99828.06274414062,146.60000610351562,-0.17468894852403027,82389.20343017578
Cash,8744.310017852782,1.0,8744.310017852782,1,0.0,8744.310017852782
Total,,,1008224.5925,,0.0037643520122954133,1023188.1928341675
