,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-20
AMZN,29.0,3334.340087890625,96695.86254882812,3033.35009765625,-0.09026973323071785,87967.15283203125
AZTA,969.0,103.11000061035156,99913.59059143066,79.76000213623047,-0.22645716551161488,77287.44207000732
QRVO,639.0,156.38999938964844,99933.20960998537,137.14999389648438,-0.12302580451597334,87638.84609985352
DFS,865.0,115.55999755859376,99959.3978881836,116.8000030517578,0.010730404286615869,101032.0026397705
THS,2467.0,40.52999877929688,99987.5069885254,40.75,0.005428108248932251,100530.25
BBWI,1432.0,69.79000091552734,99939.28131103516,53.11000061035156,-0.23900272369053233,76053.52087402344
IGT,3459.0,28.90999984741211,99999.68947219849,26.75,-0.07471462673167262,92528.25
FIVN,728.0,137.32000732421875,99968.96533203124,124.93000030517578,-0.09022725282696487,90949.04022216797
ADSK,355.0,281.19000244140625,99822.45086669922,252.41000366210935,-0.10235071848009258,89605.55130004881
MARA,3043.0,32.86000061035156,99992.9818572998,24.82999992370605,-0.2443700711349318,75557.68976783751
Cash,3787.063533782959,1.0,3787.063533782959,1,0.0,3787.063533782959
Total,,,1000000.0,,-0.020297205211970315,882936.8093395233
