,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-31
AMZN,209.0,3334.340087890625,696877.0783691406,2991.469970703125,-0.10282997779161962,625217.2238769531
V,1384.0,216.7100067138672,299926.6492919922,226.1699981689453,0.04365276711734234,313019.2774658203
Cash,3196.2723388671875,1.0,3196.2723388671875,1,0.0,3196.2723388671875
Total,,,1000000.0,,0.02265586083379101,941432.7736816406
