,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-17
RIVN,1205.0,103.69000244140624,124946.45294189452,64.73999786376953,-0.37563895901773947,78011.69742584229
FIGS,4535.0,27.559999465942383,124984.5975780487,17.290000915527344,-0.37264146405758536,78410.1541519165
NVDA,425.0,294.1099853515625,124996.74377441406,245.07000732421875,-0.16674026884440574,104154.75311279297
CCL,6212.0,20.1200008392334,124985.44521331789,22.420000076293945,0.11431407262049476,139273.040473938
TSLA,118.0,1056.780029296875,124700.04345703124,876.3499755859375,-0.17073567697052894,103409.29711914062
TRMB,1433.0,87.19000244140625,124943.27349853516,68.05999755859375,-0.21940594502985955,97529.97650146484
PRNT,3644.0,34.29999923706055,124989.19721984863,29.989999771118164,-0.12565596390117417,109283.55916595459
KTOS,6443.0,19.39999961853028,124994.19754219058,16.959999084472656,-0.12577322587815976,109273.27410125732
Cash,460.0487747192383,1.0,460.0487747192383,1,0.0,460.0487747192383
Total,,,1000000.0,,-0.04182132990577392,819805.8008270264
