,open,high,low,close,adjclose,volume,ticker
2021-12-31,22.100000381469727,22.600000381469727,21.827999114990234,22.09000015258789,22.09000015258789,140200,CRCT
2022-01-03,22.280000686645508,22.299999237060547,21.440000534057617,22.18000030517578,22.18000030517578,161600,CRCT
2022-01-04,22.43000030517578,23.540000915527344,22.389999389648438,23.200000762939453,23.200000762939453,364900,CRCT
2022-01-05,22.8799991607666,23.350000381469727,22.299999237060547,22.56999969482422,22.56999969482422,279300,CRCT
2022-01-06,22.360000610351562,23.34000015258789,21.799999237060547,23.299999237060547,23.299999237060547,405500,CRCT
2022-01-07,23.010000228881836,23.489999771118164,22.979999542236328,23.3700008392334,23.3700008392334,222500,CRCT
2022-01-10,22.760000228881836,23.549999237060547,21.875,23.440000534057617,23.440000534057617,307800,CRCT
2022-01-11,23.40999984741211,23.600000381469727,22.649999618530273,22.850000381469727,22.850000381469727,767400,CRCT
2022-01-12,22.8700008392334,23.059999465942383,22.399999618530273,22.469999313354492,22.469999313354492,194900,CRCT
2022-01-13,22.309999465942383,22.510000228881836,21.81999969482422,22.100000381469727,22.100000381469727,166000,CRCT
2022-01-14,21.84000015258789,22.549999237060547,21.709999084472656,22.420000076293945,22.420000076293945,157800,CRCT
2022-01-18,21.690000534057617,21.700000762939453,19.889999389648438,20.25,20.25,893400,CRCT
2022-01-19,20.100000381469727,21.6299991607666,20.100000381469727,20.459999084472656,20.459999084472656,762900,CRCT
2022-01-20,20.950000762939453,21.15999984741211,19.840999603271484,20.40999984741211,20.40999984741211,260000,CRCT
2022-01-21,20.989999771118164,20.989999771118164,18.969999313354492,19.170000076293945,19.170000076293945,387000,CRCT
2022-01-24,18.100000381469727,20.200000762939453,17.56999969482422,20.079999923706055,20.079999923706055,778300,CRCT
2022-01-25,19.579999923706055,20.43000030517578,19.399999618530273,19.90999984741211,19.90999984741211,214200,CRCT
2022-01-26,20.420000076293945,20.450000762939453,19.59000015258789,19.68000030517578,19.68000030517578,330400,CRCT
2022-01-27,19.84000015258789,19.920000076293945,18.600000381469727,19.0,19.0,166600,CRCT
2022-01-28,18.889999389648438,19.389999389648438,18.270000457763672,18.979999542236328,18.979999542236328,197800,CRCT
2022-01-31,19.149999618530273,20.0,19.149999618530273,19.780000686645508,19.780000686645508,192300,CRCT
2022-02-01,19.829999923706055,20.489999771118164,19.100000381469727,19.469999313354492,19.469999313354492,391600,CRCT
2022-02-02,19.459999084472656,19.809999465942383,18.5,18.649999618530273,18.649999618530273,280100,CRCT
2022-02-03,18.440000534057617,19.43000030517578,18.18000030517578,18.229999542236328,18.229999542236328,337200,CRCT
2022-02-04,18.270000457763672,19.1299991607666,18.020000457763672,18.950000762939453,18.950000762939453,141200,CRCT
2022-02-07,18.770000457763672,19.6200008392334,18.34000015258789,19.489999771118164,19.489999771118164,133700,CRCT
2022-02-08,19.530000686645508,20.46500015258789,19.31999969482422,20.149999618530273,20.149999618530273,157800,CRCT
2022-02-09,20.1200008392334,20.81800079345703,20.1200008392334,20.459999084472656,20.459999084472656,210300,CRCT
2022-02-10,20.09000015258789,20.799999237060547,19.83099937438965,20.100000381469727,20.100000381469727,124200,CRCT
2022-02-11,20.219999313354492,20.344999313354492,19.530000686645508,19.790000915527344,19.790000915527344,123600,CRCT
2022-02-14,19.81999969482422,20.18000030517578,19.229999542236328,19.530000686645508,19.530000686645508,155800,CRCT
2022-02-15,19.6200008392334,20.34000015258789,19.6200008392334,20.219999313354492,20.219999313354492,189100,CRCT
2022-02-16,20.280000686645508,20.66900062561035,19.94499969482422,20.329999923706055,20.329999923706055,118700,CRCT
2022-02-17,19.844999313354492,20.209999084472656,19.25,19.530000686645508,19.530000686645508,161700,CRCT
2022-02-18,19.469999313354492,19.469999313354492,18.200000762939453,18.280000686645508,18.280000686645508,146600,CRCT
2022-02-22,18.110000610351562,18.34000015258789,16.799999237060547,16.899999618530273,16.899999618530273,323800,CRCT
2022-02-23,17.325000762939453,17.5,16.760000228881836,17.010000228881836,17.010000228881836,159300,CRCT
2022-02-24,16.020000457763672,17.290000915527344,15.789999961853027,17.1200008392334,17.1200008392334,303600,CRCT
2022-02-25,17.139999389648438,17.350000381469727,16.170000076293945,16.219999313354492,16.219999313354492,532800,CRCT
2022-02-28,16.479999542236328,16.940000534057617,16.25,16.729999542236328,16.729999542236328,369600,CRCT
2022-03-01,16.43000030517578,17.059999465942383,15.880000114440918,15.979999542236328,15.979999542236328,305300,CRCT
2022-03-02,15.9399995803833,16.450000762939453,15.9399995803833,16.149999618530273,16.149999618530273,203100,CRCT
2022-03-03,16.280000686645508,16.725000381469727,15.59000015258789,15.649999618530273,15.649999618530273,182000,CRCT
2022-03-04,15.470000267028809,15.640000343322754,14.3100004196167,14.5,14.5,408500,CRCT
2022-03-07,14.470000267028809,14.76099967956543,13.949999809265137,14.010000228881836,14.010000228881836,368100,CRCT
2022-03-08,13.960000038146973,14.449999809265137,13.619999885559082,13.9399995803833,13.9399995803833,642800,CRCT
2022-03-09,9.649999618530273,11.699999809265137,9.609999656677246,11.609999656677246,11.609999656677246,3627100,CRCT
2022-03-10,11.4399995803833,12.0,10.90999984741211,11.0,11.0,873100,CRCT
2022-03-11,11.079999923706055,11.418999671936035,10.40999984741211,10.699999809265137,10.699999809265137,578400,CRCT
2022-03-14,11.1899995803833,11.1899995803833,10.289999961853027,10.399999618530273,10.399999618530273,420700,CRCT
2022-03-15,10.289999961853027,10.850000381469727,10.289999961853027,10.779999732971191,10.779999732971191,263400,CRCT
2022-03-16,10.800000190734863,11.470000267028809,10.800000190734863,11.0600004196167,11.0600004196167,781900,CRCT
2022-03-17,11.029999732971191,11.640000343322754,10.920000076293945,11.59000015258789,11.59000015258789,668500,CRCT
2022-03-18,11.359999656677246,12.9399995803833,11.359999656677246,12.6899995803833,12.6899995803833,670300,CRCT
2022-03-21,12.75,12.90999984741211,11.850000381469727,11.90999984741211,11.90999984741211,280800,CRCT
2022-03-22,11.84000015258789,12.515000343322754,11.729999542236328,12.199999809265137,12.199999809265137,287100,CRCT
2022-03-23,12.260000228881836,12.989999771118164,12.029999732971191,12.75,12.75,466800,CRCT
2022-03-24,12.6899995803833,12.925999641418457,12.100000381469727,12.149999618530273,12.149999618530273,208900,CRCT
2022-03-25,12.1899995803833,12.3100004196167,11.619999885559082,11.8100004196167,11.8100004196167,213000,CRCT
2022-03-28,12.09000015258789,12.229999542236328,11.890000343322754,12.0,12.0,148300,CRCT
